File,Line,Begin Offset,End Offset,Type
train_document.txt,4115,66,72,Opinion
train_document.txt,4115,74,79,Genre
train_document.txt,4115,97,107,Actor
train_document.txt,4116,12,15,Year
train_document.txt,4116,17,29,Actor
train_document.txt,4116,55,59,Award
train_document.txt,4116,65,82,Plot
train_document.txt,4117,12,15,Year
train_document.txt,4117,17,41,Genre
train_document.txt,4117,60,75,Director
train_document.txt,4117,90,102,Actor
train_document.txt,4118,12,15,Year
train_document.txt,4118,17,31,Genre
train_document.txt,4118,47,58,Actor
train_document.txt,4118,64,119,Plot
train_document.txt,4119,12,15,Year
train_document.txt,4119,24,31,Genre
train_document.txt,4119,46,77,Plot
train_document.txt,4120,12,15,Year
train_document.txt,4120,32,40,Actor
train_document.txt,4120,46,65,Actor
train_document.txt,4120,73,117,Plot
train_document.txt,4121,12,15,Year
train_document.txt,4121,17,30,Genre
train_document.txt,4121,46,54,Actor
train_document.txt,4121,61,108,Plot
train_document.txt,4122,12,15,Year
train_document.txt,4122,17,24,Genre
train_document.txt,4122,31,47,Plot
train_document.txt,4122,58,69,Actor
train_document.txt,4122,75,83,Actor
train_document.txt,4123,12,15,Year
train_document.txt,4123,32,45,Actor
train_document.txt,4123,55,130,Plot
train_document.txt,4124,12,15,Year
train_document.txt,4124,17,42,Genre
train_document.txt,4124,50,79,Plot
train_document.txt,4124,97,106,Director
train_document.txt,4125,12,15,Year
train_document.txt,4125,17,42,Genre
train_document.txt,4125,53,62,Actor
train_document.txt,4125,70,94,Plot
train_document.txt,4126,12,15,Year
train_document.txt,4126,31,112,Plot
train_document.txt,4127,12,15,Year
train_document.txt,4127,17,22,Genre
train_document.txt,4127,35,110,Plot
train_document.txt,4128,12,15,Year
train_document.txt,4128,17,22,Genre
train_document.txt,4128,35,118,Plot
train_document.txt,4129,12,15,Year
train_document.txt,4129,17,31,Genre
train_document.txt,4129,47,58,Actor
train_document.txt,4129,63,113,Plot
train_document.txt,4130,12,15,Year
train_document.txt,4130,17,36,Genre
train_document.txt,4130,52,63,Actor
train_document.txt,4130,69,85,Actor
train_document.txt,4130,93,119,Plot
train_document.txt,4131,12,15,Year
train_document.txt,4131,32,52,Actor
train_document.txt,4131,54,93,Plot
train_document.txt,4132,12,15,Year
train_document.txt,4132,17,27,Genre
train_document.txt,4132,37,48,Director
train_document.txt,4132,61,147,Plot
train_document.txt,4133,12,15,Year
train_document.txt,4133,27,90,Plot
train_document.txt,4134,12,15,Year
train_document.txt,4134,33,52,Origin
train_document.txt,4135,12,15,Year
train_document.txt,4135,32,44,Actor
train_document.txt,4135,50,58,Actor
train_document.txt,4135,68,92,Plot
train_document.txt,4136,12,15,Year
train_document.txt,4136,26,37,Genre
train_document.txt,4136,48,64,Actor
train_document.txt,4136,69,100,Plot
train_document.txt,4136,118,126,Director
train_document.txt,4137,12,15,Year
train_document.txt,4137,17,36,Genre
train_document.txt,4137,77,93,Director
train_document.txt,4137,108,142,Plot
train_document.txt,4138,12,15,Year
train_document.txt,4138,17,31,Genre
train_document.txt,4138,47,55,Actor
train_document.txt,4138,60,106,Plot
train_document.txt,4139,12,15,Year
train_document.txt,4139,17,37,Genre
train_document.txt,4139,73,86,Director
train_document.txt,4139,92,123,Plot
train_document.txt,4140,12,15,Year
train_document.txt,4140,32,45,Actor
train_document.txt,4140,55,100,Plot
train_document.txt,4141,12,15,Year
train_document.txt,4141,17,25,Actor
train_document.txt,4141,46,108,Plot
train_document.txt,4142,12,15,Year
train_document.txt,4142,17,31,Genre
train_document.txt,4142,47,64,Actor
train_document.txt,4142,69,86,Plot
train_document.txt,4142,92,103,Actor
train_document.txt,4142,112,118,Plot
train_document.txt,4143,12,15,Year
train_document.txt,4143,17,39,Genre
train_document.txt,4143,57,73,Director
train_document.txt,4143,88,96,Actor
train_document.txt,4143,102,118,Actor
train_document.txt,4144,12,15,Year
train_document.txt,4144,35,51,Director
train_document.txt,4144,58,125,Plot
train_document.txt,4145,12,15,Year
train_document.txt,4145,17,31,Genre
train_document.txt,4145,62,72,Director
train_document.txt,4145,84,122,Plot
train_document.txt,4146,12,15,Year
train_document.txt,4146,25,39,Genre
train_document.txt,4146,50,59,Actor
train_document.txt,4146,77,106,Award
train_document.txt,4147,12,15,Year
train_document.txt,4147,17,23,Opinion
train_document.txt,4147,53,69,Director
train_document.txt,4147,107,119,Actor
train_document.txt,4147,125,140,Actor
train_document.txt,4148,12,15,Year
train_document.txt,4148,17,39,Genre
train_document.txt,4148,55,97,Plot
train_document.txt,4149,12,15,Year
train_document.txt,4149,35,45,Director
train_document.txt,4149,53,92,Plot
train_document.txt,4149,100,104,Character_Name
train_document.txt,4149,110,115,Character_Name
train_document.txt,4150,12,15,Year
train_document.txt,4150,17,37,Genre
train_document.txt,4150,53,62,Actor
train_document.txt,4150,67,81,Character_Name
train_document.txt,4150,87,122,Plot
train_document.txt,4151,12,15,Year
train_document.txt,4151,28,106,Plot
train_document.txt,4152,12,15,Year
train_document.txt,4152,17,29,Genre
train_document.txt,4152,45,57,Actor
train_document.txt,4152,64,111,Plot
train_document.txt,4152,118,137,Actor
train_document.txt,4153,12,15,Year
train_document.txt,4154,12,15,Year
train_document.txt,4154,17,39,Genre
train_document.txt,4154,50,63,Actor
train_document.txt,4154,69,83,Actor
train_document.txt,4155,12,15,Year
train_document.txt,4155,31,39,Actor
train_document.txt,4155,45,54,Actor
train_document.txt,4155,60,102,Plot
train_document.txt,4156,12,15,Year
train_document.txt,4156,32,43,Actor
train_document.txt,4156,49,62,Actor
train_document.txt,4156,70,136,Plot
train_document.txt,4157,12,15,Year
train_document.txt,4157,17,26,Genre
train_document.txt,4157,46,93,Origin
train_document.txt,4157,104,120,Actor
train_document.txt,4158,12,15,Year
train_document.txt,4158,17,24,Genre
train_document.txt,4158,38,51,Director
train_document.txt,4158,64,74,Actor
train_document.txt,4158,81,91,Plot
train_document.txt,4159,12,15,Year
train_document.txt,4159,43,59,Director
train_document.txt,4159,61,94,Plot
train_document.txt,4160,12,15,Year
train_document.txt,4160,17,22,Genre
train_document.txt,4160,34,72,Plot
train_document.txt,4160,74,84,Character_Name
train_document.txt,4160,99,109,Actor
train_document.txt,4160,114,117,Character_Name
train_document.txt,4161,12,15,Year
train_document.txt,4161,17,22,Genre
train_document.txt,4161,64,76,Actor
train_document.txt,4161,83,100,Plot
train_document.txt,4162,12,15,Year
train_document.txt,4162,17,30,Genre
train_document.txt,4162,50,59,Director
train_document.txt,4162,74,82,Actor
train_document.txt,4163,12,15,Year
train_document.txt,4163,17,28,Genre
train_document.txt,4163,44,80,Plot
train_document.txt,4164,12,15,Year
train_document.txt,4164,17,23,Genre
train_document.txt,4164,39,75,Actor
train_document.txt,4164,81,92,Actor
train_document.txt,4164,98,135,Award
train_document.txt,4165,12,15,Year
train_document.txt,4165,17,22,Genre
train_document.txt,4165,39,52,Actor
train_document.txt,4166,12,15,Year
train_document.txt,4166,17,39,Genre
train_document.txt,4166,71,85,Actor
train_document.txt,4166,116,130,Actor
train_document.txt,4167,12,15,Year
train_document.txt,4167,17,37,Genre
train_document.txt,4167,49,89,Plot
train_document.txt,4167,91,103,Actor
train_document.txt,4167,105,122,Plot
train_document.txt,4168,12,15,Year
train_document.txt,4168,17,33,Genre
train_document.txt,4168,40,79,Origin
train_document.txt,4168,90,106,Actor
train_document.txt,4169,12,15,Year
train_document.txt,4169,43,58,Director
train_document.txt,4169,77,119,Origin
train_document.txt,4170,12,15,Year
train_document.txt,4170,17,28,Genre
train_document.txt,4170,44,64,Actor
train_document.txt,4170,108,120,Award
train_document.txt,4171,12,15,Year
train_document.txt,4171,31,46,Actor
train_document.txt,4171,60,115,Plot
train_document.txt,4172,12,15,Year
train_document.txt,4172,17,30,Genre
train_document.txt,4172,49,55,Director
train_document.txt,4172,66,77,Actor
train_document.txt,4172,83,97,Actor
train_document.txt,4172,102,145,Plot
train_document.txt,4173,12,15,Year
train_document.txt,4173,17,39,Genre
train_document.txt,4173,58,72,Director
train_document.txt,4173,85,90,Relationship
train_document.txt,4173,92,135,Plot
train_document.txt,4174,12,15,Year
train_document.txt,4174,17,31,Genre
train_document.txt,4174,47,56,Actor
train_document.txt,4174,71,102,Origin
train_document.txt,4175,12,15,Year
train_document.txt,4175,35,42,Genre
train_document.txt,4175,54,66,Director
train_document.txt,4175,74,118,Plot
train_document.txt,4176,12,15,Year
train_document.txt,4176,17,24,Genre
train_document.txt,4176,42,64,Actor
train_document.txt,4176,66,72,Plot
train_document.txt,4177,12,15,Year
train_document.txt,4177,28,35,Genre
train_document.txt,4177,51,61,Actor
train_document.txt,4177,67,81,Actor
train_document.txt,4177,99,110,Director
train_document.txt,4178,12,15,Year
train_document.txt,4178,17,22,Genre
train_document.txt,4178,38,47,Actor
train_document.txt,4178,52,61,Character_Name
train_document.txt,4178,63,73,Plot
train_document.txt,4178,75,86,Actor
train_document.txt,4178,88,96,Plot
train_document.txt,4179,12,15,Year
train_document.txt,4179,26,28,Genre
train_document.txt,4179,65,76,Actor
train_document.txt,4179,82,90,Actor
train_document.txt,4180,12,15,Year
train_document.txt,4180,26,31,Genre
train_document.txt,4180,47,63,Actor
train_document.txt,4180,69,78,Actor
train_document.txt,4180,86,92,Plot
train_document.txt,4180,100,122,Plot
train_document.txt,4181,12,15,Year
train_document.txt,4181,17,31,Genre
train_document.txt,4181,89,106,Director
train_document.txt,4182,12,15,Year
train_document.txt,4182,17,31,Genre
train_document.txt,4182,47,60,Actor
train_document.txt,4182,66,77,Actor
train_document.txt,4182,89,94,Relationship
train_document.txt,4183,12,15,Year
train_document.txt,4183,17,31,Genre
train_document.txt,4183,47,59,Actor
train_document.txt,4183,65,74,Actor
train_document.txt,4183,85,119,Relationship
train_document.txt,4184,12,15,Year
train_document.txt,4184,17,31,Genre
train_document.txt,4184,49,74,Relationship
train_document.txt,4184,85,95,Actor
train_document.txt,4185,12,15,Year
train_document.txt,4185,17,40,Genre
train_document.txt,4185,60,77,Director
train_document.txt,4185,89,94,Actor
train_document.txt,4186,12,15,Year
train_document.txt,4186,40,54,Actor
train_document.txt,4186,59,73,Plot
train_document.txt,4186,91,106,Director
train_document.txt,4187,12,15,Year
train_document.txt,4187,17,36,Genre
train_document.txt,4187,62,72,Director
train_document.txt,4187,80,108,Plot
train_document.txt,4188,12,15,Year
train_document.txt,4188,17,40,Genre
train_document.txt,4188,56,64,Actor
train_document.txt,4188,70,82,Actor
train_document.txt,4188,87,136,Plot
train_document.txt,4189,12,15,Year
train_document.txt,4189,17,40,Genre
train_document.txt,4189,56,66,Actor
train_document.txt,4189,72,85,Actor
train_document.txt,4189,91,103,Plot
train_document.txt,4190,12,15,Year
train_document.txt,4190,17,40,Genre
train_document.txt,4190,56,67,Actor
train_document.txt,4190,73,84,Actor
train_document.txt,4190,86,132,Plot
train_document.txt,4191,12,15,Year
train_document.txt,4191,26,47,Genre
train_document.txt,4191,63,73,Actor
train_document.txt,4191,79,93,Actor
train_document.txt,4191,101,159,Plot
train_document.txt,4192,12,15,Year
train_document.txt,4192,17,40,Genre
train_document.txt,4192,59,73,Director
train_document.txt,4192,102,113,Actor
train_document.txt,4193,12,15,Year
train_document.txt,4193,17,37,Genre
train_document.txt,4193,51,64,Director
train_document.txt,4193,79,88,Actor
train_document.txt,4193,94,109,Actor
train_document.txt,4194,12,15,Year
train_document.txt,4194,17,36,Genre
train_document.txt,4194,52,61,Actor
train_document.txt,4194,72,101,Relationship
train_document.txt,4195,12,15,Year
train_document.txt,4195,17,24,Genre
train_document.txt,4195,54,64,Actor
train_document.txt,4195,70,81,Actor
train_document.txt,4196,12,15,Year
train_document.txt,4196,17,28,Genre
train_document.txt,4196,42,130,Plot
train_document.txt,4197,12,15,Year
train_document.txt,4197,17,22,Genre
train_document.txt,4197,38,49,Actor
train_document.txt,4197,54,76,Plot
train_document.txt,4197,78,88,Actor
train_document.txt,4197,90,120,Plot
train_document.txt,4198,12,15,Year
train_document.txt,4198,40,53,Director
train_document.txt,4198,61,91,Plot
train_document.txt,4199,12,15,Year
train_document.txt,4199,17,21,Genre
train_document.txt,4199,37,48,Actor
train_document.txt,4199,59,98,Origin
train_document.txt,4200,12,15,Year
train_document.txt,4200,17,26,Director
train_document.txt,4200,28,35,Genre
train_document.txt,4200,51,62,Actor
train_document.txt,4200,79,84,Character_Name
train_document.txt,4201,12,15,Year
train_document.txt,4201,28,88,Plot
train_document.txt,4202,12,15,Year
train_document.txt,4202,31,40,Actor
train_document.txt,4202,52,125,Plot
train_document.txt,4203,12,15,Year
train_document.txt,4203,31,65,Plot
train_document.txt,4204,12,15,Year
train_document.txt,4204,27,117,Plot
train_document.txt,4205,12,15,Year
train_document.txt,4205,29,86,Plot
train_document.txt,4206,12,15,Year
train_document.txt,4206,23,44,Plot
train_document.txt,4206,55,73,Actor
train_document.txt,4206,79,98,Actor
train_document.txt,4207,12,15,Year
train_document.txt,4207,29,85,Plot
train_document.txt,4208,12,15,Year
train_document.txt,4208,23,71,Origin
train_document.txt,4208,83,111,Plot
train_document.txt,4209,12,15,Year
train_document.txt,4209,32,42,Actor
train_document.txt,4209,48,61,Actor
train_document.txt,4210,12,15,Year
train_document.txt,4210,32,41,Actor
train_document.txt,4210,48,127,Plot
train_document.txt,4211,12,15,Year
train_document.txt,4211,32,44,Actor
train_document.txt,4211,46,65,Plot
train_document.txt,4212,12,15,Year
train_document.txt,4212,17,38,Genre
train_document.txt,4212,51,65,Actor
train_document.txt,4212,72,104,Plot
train_document.txt,4213,12,15,Year
train_document.txt,4213,17,31,Genre
train_document.txt,4213,47,57,Actor
train_document.txt,4213,63,76,Actor
train_document.txt,4214,12,15,Year
train_document.txt,4214,17,22,Relationship
train_document.txt,4214,31,37,Relationship
train_document.txt,4214,39,43,Genre
train_document.txt,4214,45,48,Relationship
train_document.txt,4214,58,78,Actor
train_document.txt,4215,12,15,Year
train_document.txt,4215,17,28,Genre
train_document.txt,4215,41,71,Plot
train_document.txt,4215,83,92,Actor
train_document.txt,4215,98,111,Actor
train_document.txt,4216,12,15,Year
train_document.txt,4216,17,39,Genre
train_document.txt,4216,59,85,Origin
train_document.txt,4216,96,107,Actor
train_document.txt,4216,112,120,Character_Name
train_document.txt,4217,12,15,Year
train_document.txt,4217,17,25,Genre
train_document.txt,4217,33,85,Origin
train_document.txt,4217,96,115,Actor
train_document.txt,4217,121,132,Actor
train_document.txt,4218,12,15,Year
train_document.txt,4218,17,37,Genre
train_document.txt,4218,86,97,Actor
train_document.txt,4218,103,113,Actor
train_document.txt,4219,12,15,Year
train_document.txt,4219,17,48,Genre
